"id","execute_time","err_msg","base_address","entry_valid"
3409,"00:00:56.283794",NULL,134217728,"valid"
3410,"00:00:41.627365",NULL,134217728,"valid"
3411,"00:01:16.496451",NULL,134217728,"valid"
3412,"00:00:30.454071",NULL,134217728,"valid"
3413,"00:00:51.584179",NULL,134217728,"valid"
3414,"00:00:43.892178",NULL,134217728,"valid"
3415,"00:01:06.591964",NULL,134217728,"valid"
3416,"00:00:53.901912",NULL,134217728,"valid"
3417,"00:00:53.260035",NULL,134217728,"valid"
3418,"00:00:29.969549",NULL,134217728,"valid"
3419,"00:00:35.018519",NULL,134217728,"valid"
3420,"00:00:27.574886",NULL,134217728,"valid"
3421,"00:00:27.51676",NULL,134217728,"valid"
3422,"00:00:32.197346",NULL,134217728,"valid"
3423,"00:00:35.067468",NULL,134217728,"valid"
3424,"00:00:35.967305",NULL,134217728,"valid"
3425,"00:00:44.087965",NULL,134217728,"valid"
3426,"00:00:36.799624",NULL,134217728,"valid"
3427,"00:00:30.939296",NULL,134217728,"valid"
3428,"00:00:36.457382",NULL,134217728,"valid"
3429,"00:00:33.455735",NULL,134217728,"valid"
3430,"00:00:29.325708",NULL,134217728,"valid"
3431,"00:00:30.508006",NULL,134217728,"valid"
3432,"00:00:41.566493",NULL,134217728,"valid"
3433,"00:01:04.594541",NULL,134217728,"valid"
3434,"00:00:48.780996",NULL,134217728,"valid"
3435,"00:00:41.652161",NULL,134217728,"valid"
3436,"00:00:35.476848",NULL,134217728,"valid"
3437,"00:00:21.752519",NULL,134217728,"valid"
3438,"00:00:21.410106",NULL,134217728,"valid"
3439,"00:01:00.010343",NULL,134217728,"valid"
3440,"00:00:34.346174",NULL,134217728,"valid"
3441,"00:00:46.557292",NULL,134217728,"valid"
3442,"00:00:53.58947",NULL,134217728,"valid"
3443,"00:00:31.926526",NULL,134217728,"valid"
3444,"00:00:22.581711",NULL,134217728,"valid"
3445,"00:00:35.938746",NULL,134217728,"valid"
3446,"00:00:39.500544",NULL,134217728,"valid"
3447,"00:00:42.245346",NULL,134217728,"valid"
3448,"00:00:35.859389",NULL,134217728,"valid"
3449,"00:00:23.246438",NULL,134217728,"valid"
3450,"00:00:33.063832",NULL,134217728,"valid"
3451,"00:00:37.531804",NULL,134217728,"valid"
3452,"00:00:36.242984",NULL,134217728,"valid"
3453,"00:00:37.050693",NULL,134217728,"valid"
3454,"00:00:19.621529",NULL,134217728,"valid"
3455,"00:00:38.774862",NULL,134217728,"valid"
3456,"00:00:34.417909",NULL,134217728,"valid"
3457,"00:00:33.938419",NULL,134217728,"valid"
3458,"00:00:38.620199",NULL,134217728,"valid"
3459,"00:00:26.685431",NULL,134217728,"valid"
3460,"00:00:21.170523",NULL,134217728,"valid"
3461,"00:00:23.25981",NULL,134217728,"valid"
3462,"00:00:36.212289",NULL,134217728,"valid"
3463,"00:00:39.525523",NULL,134217728,"valid"
3464,"00:00:23.011685",NULL,134217728,"valid"
3465,"00:00:31.825455",NULL,134217728,"valid"
3466,"00:00:34.925291",NULL,134217728,"valid"
3467,"00:00:22.817208",NULL,134217728,"valid"
3468,"00:00:32.788498",NULL,134217728,"valid"
3469,"00:00:37.931048",NULL,134217728,"valid"
3470,"00:00:33.237914",NULL,134217728,"valid"
3471,"00:00:15.408653",NULL,134217728,"valid"
3472,"00:00:29.355368",NULL,134217728,"valid"
3473,"00:00:20.254726",NULL,134217728,"valid"
3474,"00:00:20.12312",NULL,134217728,"valid"
3475,"00:00:38.530285",NULL,134217728,"valid"
3476,"00:00:37.904008",NULL,134217728,"valid"
3477,"00:00:25.530692",NULL,134217728,"valid"
3478,"00:00:25.646709",NULL,134217728,"valid"
3479,"00:00:23.801558",NULL,134217728,"valid"
3480,"00:00:19.440226",NULL,134217728,"valid"
3481,"00:00:19.94525",NULL,134217728,"valid"
3482,"00:00:20.462001",NULL,134217728,"valid"
3483,"00:00:16.89306",NULL,134217728,"valid"
3484,"00:00:14.701253",NULL,134217728,"valid"
3485,"00:00:20.655744",NULL,134217728,"valid"
3486,"00:00:29.686566",NULL,134217728,"valid"
3487,"00:00:28.38996",NULL,134217728,"valid"
3488,"00:00:32.806251",NULL,134217728,"valid"
3489,"00:00:27.484016",NULL,134217728,"valid"
3490,"00:00:29.337956",NULL,134217728,"valid"
3491,"00:00:18.544586",NULL,134217728,"valid"
3492,"00:00:19.40583",NULL,134217728,"valid"
3493,"00:00:18.729103",NULL,134217728,"valid"
3494,"00:00:17.809486",NULL,134217728,"valid"
3495,"00:00:24.270618",NULL,134217728,"valid"
3496,"00:00:17.889905",NULL,134217728,"valid"
3497,"00:00:22.83212",NULL,134217728,"valid"
3498,"00:00:23.387244",NULL,134217728,"valid"
3499,"00:00:42.616216",NULL,134217728,"valid"
3500,"00:00:42.163078",NULL,134217728,"valid"
3501,"00:00:43.1578",NULL,134217728,"valid"
3502,"00:00:39.359108",NULL,134217728,"valid"
3503,"00:00:37.929418",NULL,134217728,"valid"
3504,"00:00:34.769589",NULL,134217728,"valid"
3505,"00:00:35.743145",NULL,134217728,"valid"
3506,"00:00:36.592508",NULL,134217728,"valid"
3507,"00:00:38.136071",NULL,134217728,"valid"
3508,"00:00:41.040416",NULL,134217728,"valid"
3509,"00:00:28.800745",NULL,134217728,"valid"
3510,"00:00:33.692725",NULL,134217728,"valid"
3511,"00:00:27.67509",NULL,134217728,"valid"
3512,"00:00:31.224515",NULL,134217728,"valid"
3513,"00:00:30.388004",NULL,134217728,"valid"
3514,"00:00:30.814079",NULL,134217728,"valid"
3515,"00:00:39.039701",NULL,134217728,"valid"
3516,"00:00:28.041099",NULL,134217728,"valid"
3517,"00:00:24.404162",NULL,134217728,"valid"
3518,"00:00:25.646371",NULL,134217728,"valid"
3519,"00:00:26.23459",NULL,134217728,"valid"
3520,"00:00:25.690291",NULL,134217728,"valid"
3521,"00:00:27.330768",NULL,134217728,"valid"
3522,"00:00:29.647325",NULL,134217728,"valid"
3523,"00:00:18.814955",NULL,134217728,"valid"
3524,"00:00:28.76119",NULL,134217728,"valid"
3525,"00:00:28.645438",NULL,134217728,"valid"
3526,"00:00:30.591597",NULL,134217728,"valid"
3527,"00:00:24.812783",NULL,134217728,"valid"
3528,"00:00:19.869772",NULL,134217728,"valid"
3529,"00:00:20.186642",NULL,134217728,"valid"
3530,"00:00:17.092436",NULL,134217728,"valid"
3531,"00:00:15.75608",NULL,134217728,"valid"
3532,"00:00:21.06924",NULL,134217728,"valid"
3533,"00:00:20.603456",NULL,134217728,"valid"
3534,"00:00:18.72994",NULL,134217728,"valid"
3535,"00:00:17.28289",NULL,134217728,"valid"
3536,"00:00:17.900215",NULL,134217728,"valid"
3537,"00:00:14.498472",NULL,134217728,"valid"
3538,"00:00:20.13241",NULL,134217728,"valid"
3539,"00:00:20.530891",NULL,134217728,"valid"
3540,"00:00:21.395883",NULL,134217728,"valid"
3541,"00:00:32.369985",NULL,134217728,"valid"
3542,"00:00:27.992327",NULL,134217728,"valid"
3543,"00:00:28.277443",NULL,134217728,"valid"
3544,"00:00:27.59138",NULL,134217728,"valid"
3545,"00:00:14.720795",NULL,134217728,"valid"
3546,"00:00:10.095209",NULL,134217728,"valid"
3547,"00:00:14.335645",NULL,134217728,"valid"
3548,"00:00:25.978015",NULL,134217728,"valid"
3549,"00:00:14.989908",NULL,134217728,"valid"
3550,"00:00:12.600297",NULL,134217728,"valid"
3551,"00:00:23.49214",NULL,134217728,"valid"
3552,"00:00:14.462762",NULL,134217728,"valid"
3553,"00:00:23.21594",NULL,134217728,"valid"
3554,"00:00:18.284142",NULL,134217728,"valid"
3555,"00:00:21.83691",NULL,134217728,"valid"
3556,"00:00:14.692381",NULL,134217728,"valid"
3557,"00:00:18.337954",NULL,134217728,"valid"
3558,"00:00:13.141545",NULL,134217728,"valid"
3559,"00:00:19.333668",NULL,134217728,"valid"
3560,"00:00:29.064198",NULL,134217728,"valid"
3561,"00:00:15.564709",NULL,134217728,"valid"
3562,"00:00:18.077658",NULL,134217728,"valid"
3563,"00:00:22.273479",NULL,134217728,"valid"
3564,"00:00:19.729601",NULL,134217728,"valid"
3565,"00:00:29.5564",NULL,134217728,"valid"
3566,"00:00:16.83266",NULL,134217728,"valid"
3567,"00:00:17.51156",NULL,134217728,"valid"
3568,"00:00:16.778409",NULL,134217728,"valid"
3569,"00:00:17.355854",NULL,134217728,"valid"
3570,"00:00:16.9229",NULL,134217728,"valid"
3571,"00:00:14.270333",NULL,134217728,"valid"
3572,"00:00:28.244221",NULL,134217728,"valid"
3573,"00:00:28.410001",NULL,134217728,"valid"
3574,"00:00:27.45982",NULL,134217728,"valid"
3575,"00:00:14.081379",NULL,134217728,"valid"
3576,"00:00:13.174932",NULL,134217728,"valid"
3577,"00:00:17.021619",NULL,134217728,"valid"
3578,"00:00:20.786383",NULL,134217728,"valid"
3579,"00:00:22.058068",NULL,134217728,"valid"
3580,"00:00:17.845276",NULL,134217728,"valid"
3581,"00:00:18.828171",NULL,134217728,"valid"
3582,"00:00:21.871273",NULL,134217728,"valid"
3583,"00:00:22.184516",NULL,134217728,"valid"
3584,"00:00:23.474281",NULL,134217728,"valid"
3585,"00:00:20.764904",NULL,134217728,"valid"
3586,"00:00:19.731746",NULL,134217728,"valid"
3587,"00:00:22.141376",NULL,134217728,"valid"
3588,"00:00:25.114589",NULL,134217728,"valid"
3589,"00:00:27.088096",NULL,134217728,"valid"
3590,"00:00:29.046527",NULL,134217728,"valid"
3591,"00:00:25.000955",NULL,134217728,"valid"
3592,"00:00:25.2403",NULL,134217728,"valid"
3593,"00:00:18.583053",NULL,134217728,"valid"
3594,"00:00:29.206721",NULL,134217728,"valid"
3595,"00:00:16.756267",NULL,134217728,"valid"
3596,"00:00:20.796076",NULL,134217728,"valid"
3597,"00:00:23.186157",NULL,134217728,"valid"
3598,"00:00:22.18919",NULL,134217728,"valid"
3599,"00:00:18.681201",NULL,134217728,"valid"
3600,"00:00:13.601311",NULL,134217728,"valid"
3601,"00:00:13.040964",NULL,134217728,"valid"
3602,"00:00:13.792909",NULL,134217728,"valid"
3603,"00:00:14.79549",NULL,134217728,"valid"
3604,"00:00:28.760897",NULL,134217728,"valid"
3605,"00:00:28.563698",NULL,134217728,"valid"
3606,"00:00:27.588951",NULL,134217728,"valid"
3607,"00:00:29.534703",NULL,134217728,"valid"
3608,"00:00:28.053972",NULL,134217728,"valid"
3609,"00:00:21.743645",NULL,134217728,"valid"
3610,"00:00:22.344058",NULL,134217728,"valid"
3611,"00:00:22.996629",NULL,134217728,"valid"
3612,"00:00:24.134568",NULL,134217728,"valid"
3613,"00:00:25.362467",NULL,134217728,"valid"
3614,"00:00:27.917762",NULL,134217728,"valid"
3615,"00:00:27.325278",NULL,134217728,"valid"
3616,"00:00:28.801115",NULL,134217728,"valid"
3617,"00:00:28.358608",NULL,134217728,"valid"
3618,"00:00:11.651374",NULL,134217728,"valid"
3619,"00:00:17.706546",NULL,134217728,"invalid"
3620,"00:00:15.776818",NULL,134225920,"invalid"
3621,"00:00:08.763512",NULL,134217728,"valid"
3622,"00:00:16.132756",NULL,134283264,"valid"
3623,"00:00:23.762682",NULL,134217728,"valid"
3632,"00:00:46.265463",NULL,12476,"invalid"
3633,"00:01:05.936026",NULL,134234112,"valid"
3634,"00:00:09.423639",NULL,134217728,"valid"
3635,"00:00:06.050456",NULL,536869140,"invalid"
3636,"00:00:52.846171",NULL,8192,"valid"
3637,"00:00:52.61825",NULL,8192,"valid"
3638,"00:00:38.343647",NULL,8192,"valid"
3639,"00:00:42.979239",NULL,8192,"valid"
3640,"00:00:48.156047",NULL,8192,"valid"
3641,"00:00:27.887711",NULL,134246400,"valid"
3642,"00:00:42.822744",NULL,134246400,"valid"
3643,"00:00:13.168403",NULL,134238208,"valid"
3644,"00:00:39.518429",NULL,134254592,"invalid"
3645,"00:01:05.525167",NULL,134319500,"invalid"
3646,"00:00:09.676572",NULL,134215982,"invalid"
3647,"00:00:09.01934",NULL,134274282,"valid"
3648,"00:01:39.926944",NULL,134449640,"valid"
3649,"00:00:45.319174",NULL,1879048160,"invalid"
3650,"00:00:50.114648",NULL,1879048160,"invalid"
3651,"00:01:58.585345",NULL,536870880,"invalid"
3652,"00:00:24.166398",NULL,134234112,"invalid"
3693,"00:00:54.799273",NULL,134227368,"valid"
3699,"00:00:59.733664",NULL,134234112,"valid"
3700,"00:01:03.16947",NULL,134234112,"valid"
3701,"00:01:04.342674",NULL,134234112,"valid"
3702,"00:01:08.296139",NULL,134234112,"valid"
3703,"00:01:11.291513",NULL,134234112,"valid"
3704,"00:01:13.790072",NULL,134234112,"valid"
3705,"00:01:14.519382",NULL,134234112,"valid"
3706,"00:01:16.007303",NULL,134234112,"valid"
3707,"00:00:26.627776",NULL,90112,"valid"
3708,"00:01:07.337703",NULL,134234112,"valid"
3709,"00:01:05.55237",NULL,134234112,"valid"
3710,"00:01:07.457264",NULL,134234112,"valid"
3711,"00:01:13.685333",NULL,134234112,"valid"
3712,"00:01:12.513055",NULL,134234112,"valid"
3713,"00:01:18.115513",NULL,134234112,"valid"
3714,"00:01:16.72245",NULL,134234112,"valid"
3715,"00:01:18.052987",NULL,134234112,"valid"
3716,"00:00:27.20042",NULL,90112,"valid"
3717,"00:00:28.897982",NULL,90112,"valid"
3718,"00:00:27.521539",NULL,90112,"valid"
3719,"00:01:10.418432",NULL,134234112,"valid"
3720,"00:01:18.325785",NULL,134234112,"valid"
3721,"00:01:13.634682",NULL,134234112,"valid"
3722,"00:01:16.28901",NULL,134234112,"valid"
3723,"00:01:16.641654",NULL,134234112,"valid"
3724,"00:01:17.433108",NULL,134234112,"valid"
3725,"00:01:18.587756",NULL,134234112,"valid"
3726,"00:01:21.895735",NULL,134234112,"valid"
3727,"00:01:25.0019",NULL,134234112,"valid"
3728,"00:01:23.893345",NULL,134234112,"valid"
3729,"00:00:29.630039",NULL,90112,"valid"
3730,"00:00:29.342338",NULL,90112,"valid"
3731,"00:00:31.025614",NULL,90112,"valid"
3732,"00:02:04.587067",NULL,134234112,"valid"
3733,"00:01:26.734028",NULL,134234112,"valid"
3734,"00:00:25.253374",NULL,90112,"valid"
3736,"00:01:01.69119",NULL,237568,"valid"
3737,"00:00:58.968531",NULL,134234112,"valid"
3738,"00:01:07.529091",NULL,134234112,"valid"
3739,"00:00:28.495045",NULL,134227968,"valid"
3740,"00:00:18.888412",NULL,134227968,"valid"
3741,"00:01:01.168801",NULL,134234112,"valid"
3742,"00:01:00.743544",NULL,134234112,"valid"
3743,"00:01:02.74719",NULL,134234112,"valid"
3744,"00:01:02.4287",NULL,134234112,"valid"
3745,"00:00:57.718594",NULL,134234112,"valid"
3746,"00:00:23.173533",NULL,90112,"valid"
3747,"00:00:48.304813",NULL,134234112,"valid"
3748,"00:00:22.75224",NULL,90112,"valid"
3749,"00:00:54.983066",NULL,134234112,"valid"
3750,"00:00:56.883502",NULL,134234112,"valid"
3751,"00:01:03.482337",NULL,134234112,"valid"
3752,"00:00:22.348041",NULL,90112,"valid"
3753,"00:00:51.493341",NULL,134234112,"valid"
3754,"00:00:21.405629",NULL,90112,"valid"
3755,"00:01:00.239331",NULL,134234112,"valid"
3756,"00:00:21.279857",NULL,90112,"valid"
3757,"00:01:01.104142",NULL,134234112,"valid"
3758,"00:00:22.194164",NULL,90112,"valid"
3759,"00:00:27.529335",NULL,134227968,"valid"
3760,"00:00:26.998755",NULL,134234112,"valid"
3761,"00:00:21.682915",NULL,90112,"valid"
3762,"00:00:27.859331",NULL,134227968,"valid"
3763,"00:00:24.435235",NULL,134234112,"valid"
3764,"00:00:25.837329",NULL,90112,"valid"
3765,"00:00:22.509961",NULL,90112,"valid"
3766,"00:00:29.293725",NULL,134227968,"valid"
3767,"00:00:30.596111",NULL,134234112,"valid"
3768,"00:00:29.117447",NULL,134227968,"valid"
3769,"00:00:37.034686",NULL,134234112,"valid"
3770,"00:00:29.859802",NULL,134227968,"valid"
3771,"00:00:37.829504",NULL,134234112,"valid"
3772,"00:00:22.791467",NULL,90112,"valid"
3773,"00:00:42.068335",NULL,134234112,"valid"
3774,"00:00:21.557158",NULL,90112,"valid"
3775,"00:00:50.50183",NULL,134234112,"valid"
3776,"00:00:21.523455",NULL,90112,"valid"
3777,"00:00:50.605063",NULL,134234112,"valid"
3778,"00:00:21.077065",NULL,90112,"valid"
3779,"00:01:02.560227",NULL,134234112,"valid"
3780,"00:00:25.041974",NULL,90112,"valid"
3781,"00:01:05.243841",NULL,134234112,"valid"
3782,"00:01:01.266247",NULL,134234112,"valid"
3783,"00:00:39.975415",NULL,134234112,"valid"
3784,"00:00:25.381873",NULL,134234112,"valid"
3785,"00:00:20.237003",NULL,90112,"valid"
3786,"00:00:49.289322",NULL,134234112,"valid"
3787,"00:00:56.567577",NULL,134234112,"valid"
3788,"00:00:23.152792",NULL,90112,"valid"
3789,"00:00:49.643763",NULL,0,"valid"
3790,"00:00:47.045133",NULL,0,"valid"
3791,"00:00:47.474276",NULL,0,"valid"
3812,"00:00:30.044184",NULL,114688,"valid"
3813,"00:01:06.892773",NULL,114688,"valid"
3814,"00:00:40.406008",NULL,155648,"valid"
3823,"00:00:32.552202",NULL,134320108,"invalid"
3824,"00:00:15.296248",NULL,574,"invalid"
3826,"00:00:45.843946",NULL,36800,"invalid"
3827,"00:01:55.666055",NULL,0,"valid"
3828,"00:19:26.510454","failed",NULL,NULL
3829,"00:01:30.889106",NULL,11234,"invalid"
3833,"00:01:39.472345",NULL,16307594,"invalid"
3834,"00:02:36.198972",NULL,134227968,"valid"
3835,"00:00:53.608398",NULL,104448,"valid"
3836,"00:00:44.930609",NULL,536870912,"valid"
3837,"00:00:07.509594",NULL,536885040,"invalid"
3838,"00:00:54.577383",NULL,104448,"valid"
3839,"00:00:55.763856",NULL,104448,"valid"
3840,"00:00:43.529558",NULL,536870912,"valid"
3843,"00:01:05.109792",NULL,49152,"invalid"
3844,"00:01:03.99732",NULL,49152,"invalid"
3845,"00:01:02.919475",NULL,49152,"invalid"
3846,"00:01:05.582869",NULL,49152,"invalid"
3847,"00:00:59.093393",NULL,40960,"invalid"
3848,"00:00:59.499793",NULL,40960,"invalid"
3849,"00:00:59.896289",NULL,40960,"invalid"
3850,"00:00:17.172139",NULL,536870848,"invalid"
3851,"00:00:16.540573",NULL,536870848,"invalid"
3852,"00:00:17.230895",NULL,536870848,"invalid"
3853,"00:00:15.966634",NULL,536870848,"invalid"
3854,"00:00:15.428973",NULL,536870848,"invalid"
3855,"00:00:16.952754",NULL,536870848,"invalid"
3856,"00:00:15.713984",NULL,536870848,"invalid"
3857,"00:00:15.812432",NULL,536870848,"invalid"
3858,"00:00:15.816865",NULL,536870848,"invalid"
3859,"00:00:16.198867",NULL,536870848,"invalid"
3860,"00:00:16.093912",NULL,536870848,"invalid"
3861,"00:00:15.422752",NULL,536870848,"invalid"
3862,"00:00:08.703868",NULL,110608,"invalid"
3863,"00:00:21.135767",NULL,27264,"invalid"
3869,"00:00:07.970994",NULL,110608,"invalid"
3870,"00:00:07.52949",NULL,110608,"invalid"
3873,"00:00:59.994317",NULL,0,"invalid"
3874,"00:00:53.200888",NULL,536822536,"invalid"
3875,"00:00:53.559137",NULL,536824668,"invalid"
3876,"00:00:51.8228",NULL,536826388,"invalid"
3877,"00:01:01.139566",NULL,0,"invalid"
3878,"00:01:02.320101",NULL,0,"invalid"
3885,"00:01:05.957069",NULL,0,"invalid"
3886,"00:01:05.845259",NULL,0,"invalid"
3887,"00:00:08.342754",NULL,102416,"invalid"
3888,"00:00:17.405793",NULL,536870848,"invalid"
3889,"00:00:18.408889",NULL,536870848,"invalid"
3890,"00:00:17.846231",NULL,536870848,"invalid"
3891,"00:00:17.832453",NULL,536870848,"invalid"
3892,"00:00:17.141388",NULL,536870848,"invalid"
3893,"00:00:23.22974",NULL,4096,"invalid"
3894,"00:00:24.181659",NULL,4096,"invalid"
3897,"00:00:31.592505",NULL,4096,"invalid"
3898,"00:00:26.925496",NULL,4096,"invalid"
3899,"00:00:54.005856",NULL,987967194,"invalid"
3909,"00:00:44.333798",NULL,49152,"invalid"
3910,"00:00:44.017002",NULL,49152,"invalid"
3911,"00:00:56.483329",NULL,40960,"invalid"
3912,"00:01:01.33703",NULL,40960,"invalid"
3913,"00:00:56.335769",NULL,49152,"invalid"
3914,"00:00:15.892017",NULL,536870848,"invalid"
3924,"00:01:05.150658",NULL,0,"invalid"
3925,"00:00:22.590694",NULL,38008,"invalid"
3926,"00:00:23.152265",NULL,30548,"invalid"
3927,"00:00:19.824112",NULL,27122,"invalid"
3928,"00:00:22.645392",NULL,30548,"invalid"
3929,"00:01:05.891477",NULL,0,"invalid"
3930,"00:00:08.36095",NULL,110608,"invalid"
3933,"00:00:30.965526",NULL,28672,"invalid"
3934,"00:00:30.305338",NULL,28672,"invalid"
3935,"00:00:28.409823",NULL,28672,"invalid"
3950,"00:00:16.702109",NULL,134217712,"invalid"
3951,"00:01:04.379549",NULL,0,"invalid"
3952,"00:01:03.785834",NULL,0,"invalid"
3953,"00:00:15.448047",NULL,536845212,"invalid"
3954,"00:01:04.332558",NULL,0,"invalid"
3955,"00:01:04.775249",NULL,0,"invalid"
3956,"00:01:03.751899",NULL,0,"invalid"
3957,"00:01:04.009104",NULL,0,"invalid"
3958,"00:01:04.68199",NULL,0,"invalid"
3959,"00:00:15.167011",NULL,536845212,"invalid"
3960,"00:00:47.024543",NULL,0,"invalid"
3961,"00:00:15.608614",NULL,9920,"invalid"
3964,"00:01:06.047677",NULL,0,"invalid"
3966,"00:01:02.909751",NULL,0,"invalid"
3967,"00:00:46.78513",NULL,0,"invalid"
3968,"00:00:44.729962",NULL,0,"invalid"
3969,"00:01:04.902391",NULL,0,"invalid"
3970,"00:00:45.849082",NULL,0,"invalid"
3971,"00:01:03.559712",NULL,0,"invalid"
3972,"00:01:04.905918",NULL,0,"invalid"
3973,"00:00:46.466444",NULL,0,"invalid"
3974,"00:00:58.078051",NULL,0,"invalid"
3975,"00:00:42.268418",NULL,0,"invalid"
3976,"00:01:05.115081",NULL,0,"invalid"
3977,"00:00:45.77378",NULL,0,"invalid"
3978,"00:01:04.938542",NULL,0,"invalid"
3979,"00:00:59.743009",NULL,0,"invalid"
3980,"00:00:42.031089",NULL,0,"invalid"
3981,"00:01:01.594511",NULL,0,"invalid"
3982,"00:00:31.834269",NULL,0,"invalid"
3983,"00:01:05.03544",NULL,0,"invalid"
3984,"00:00:44.957362",NULL,0,"invalid"
3985,"00:00:59.688444",NULL,0,"invalid"
3986,"00:01:05.427937",NULL,0,"invalid"
3987,"00:01:02.683611",NULL,0,"invalid"
3988,"00:01:01.505188",NULL,0,"invalid"
3989,"00:01:05.820788",NULL,0,"invalid"
3990,"00:01:05.924171",NULL,0,"invalid"
3991,"00:01:05.513309",NULL,0,"invalid"
3992,"00:01:02.113778",NULL,0,"invalid"
3993,"00:00:42.414515",NULL,0,"invalid"
3994,"00:00:47.734376",NULL,0,"invalid"
3995,"00:00:43.093745",NULL,0,"invalid"
3996,"00:00:46.101875",NULL,0,"invalid"
3997,"00:01:04.743986",NULL,0,"invalid"
3998,"00:00:43.04418",NULL,0,"invalid"
3999,"00:00:45.723326",NULL,0,"invalid"
4000,"00:01:06.360403",NULL,0,"invalid"
4001,"00:01:05.009466",NULL,0,"invalid"
4002,"00:01:05.063806",NULL,0,"invalid"
4003,"00:01:05.20865",NULL,0,"invalid"
4004,"00:00:46.995169",NULL,0,"invalid"
4005,"00:00:46.057109",NULL,0,"invalid"
4006,"00:00:48.530663",NULL,0,"invalid"
4007,"00:00:24.093036",NULL,0,"invalid"
4008,"00:00:58.746856",NULL,0,"invalid"
4009,"00:00:22.094626",NULL,536776736,"invalid"
4010,"00:00:48.788208",NULL,0,"invalid"
4011,"00:00:18.767453",NULL,0,"invalid"
4012,"00:00:47.468134",NULL,0,"invalid"
4013,"00:01:06.047358",NULL,0,"invalid"
4014,"00:01:05.89597",NULL,0,"invalid"
4015,"00:01:03.459293",NULL,0,"invalid"
4016,"00:01:05.821571",NULL,0,"invalid"
4017,"00:00:38.370752",NULL,0,"invalid"
4018,"00:00:50.947336",NULL,0,"invalid"
4019,"00:00:46.342306",NULL,0,"invalid"
4020,"00:00:48.165449",NULL,0,"invalid"
4021,"00:00:48.925723",NULL,0,"invalid"
4022,"00:00:50.048442",NULL,536856108,"invalid"
4023,"00:00:31.694703",NULL,0,"invalid"
4024,"00:00:24.527995",NULL,0,"invalid"
4025,"00:00:39.109245",NULL,0,"invalid"
4026,"00:01:02.610497",NULL,0,"invalid"
4027,"00:00:53.686088",NULL,0,"invalid"
4028,"00:00:35.879093",NULL,0,"invalid"
4029,"00:00:53.608463",NULL,0,"invalid"
4030,"00:00:31.144891",NULL,268517364,"invalid"
4031,"00:00:23.456409",NULL,0,"invalid"
4032,"00:00:38.525345",NULL,0,"invalid"
4041,"00:00:36.281193",NULL,536778072,"invalid"
4042,"00:00:41.183106",NULL,4096,"invalid"
4043,"00:00:27.99083",NULL,0,"invalid"
4044,"00:01:05.192606",NULL,0,"invalid"
4045,"00:01:04.889482",NULL,0,"invalid"
4054,"00:00:20.138675",NULL,63324,"invalid"
4062,"00:00:41.470966",NULL,4096,"invalid"
4063,"00:00:40.2255",NULL,4096,"invalid"
4064,"00:00:39.549266",NULL,4096,"invalid"
4065,"00:00:39.538759",NULL,4096,"invalid"
4066,"00:00:40.820913",NULL,4096,"invalid"
4067,"00:00:39.946847",NULL,4096,"invalid"
4068,"00:00:39.819265",NULL,4096,"invalid"
4069,"00:00:39.068714",NULL,4096,"invalid"
4070,"00:00:40.783158",NULL,4096,"invalid"
4071,"00:00:43.041317",NULL,4096,"invalid"
4072,"00:00:41.361327",NULL,4096,"invalid"
4073,"00:00:42.145056",NULL,4096,"invalid"
4074,"00:00:41.920887",NULL,4096,"invalid"
4075,"00:00:42.183176",NULL,4096,"invalid"
4076,"00:00:41.031847",NULL,4096,"invalid"
4077,"00:00:40.878416",NULL,4096,"invalid"
4078,"00:00:42.583302",NULL,4096,"invalid"
4079,"00:00:58.132789",NULL,4096,"invalid"
4080,"00:00:57.39357",NULL,4096,"invalid"
4081,"00:00:46.190329",NULL,4096,"invalid"
4082,"00:00:47.624034",NULL,4096,"invalid"
4083,"00:00:17.640919",NULL,50044,"invalid"
4086,"00:00:45.159079",NULL,4096,"invalid"
4087,"00:00:44.454651",NULL,4096,"invalid"
4088,"00:00:42.544018",NULL,4096,"invalid"
4089,"00:00:43.353745",NULL,4096,"invalid"
4090,"00:00:51.528042",NULL,4096,"invalid"
4092,"00:00:42.305296",NULL,4096,"invalid"
4093,"00:00:39.802153",NULL,37632,"invalid"
4094,"00:00:29.423809",NULL,0,"invalid"
4105,"00:00:58.947545",NULL,248,"invalid"
4106,"00:00:58.092932",NULL,134233224,"invalid"
4107,"00:00:51.33355",NULL,388642388,"invalid"
4108,"00:00:53.374926",NULL,5506,"invalid"
4109,"00:00:35.190926",NULL,14652,"invalid"
4110,"00:00:37.254662",NULL,1198376158,"invalid"
4111,"00:00:42.039611",NULL,384,"invalid"
4112,"00:00:37.337112",NULL,5106,"invalid"
4113,"00:00:35.526431",NULL,14652,"invalid"
4114,"00:00:51.512423",NULL,11058,"invalid"
4115,"00:00:43.699511",NULL,2145145686,"invalid"
4116,"00:00:46.791348",NULL,536740200,"invalid"
4117,"00:00:36.975819",NULL,1198522374,"invalid"
4118,"00:00:09.044938",NULL,536914282,"invalid"
4119,"00:00:36.112599",NULL,14652,"invalid"
4121,"00:00:48.587681",NULL,63598,"invalid"
4122,"00:00:09.008445",NULL,271896182,"invalid"
4123,"00:00:53.769383",NULL,536942722,"invalid"
4133,"00:00:21.390842",NULL,29388,"invalid"
4147,"00:01:05.508419",NULL,0,"invalid"
